iceberg_id,date,latitude,longitude,previous_delta_latitude,previous_delta_longitude,drift_speed_kmh,drift_heading_deg,size_1_nm,size_2_nm,sin_doy,cos_doy,current_extent,next_delta_latitude,next_delta_longitude
A64,2019-03-30,-69.7333,-60.9833,0.0,0.0,0.0,0.0,0.0,0.0,0.99921,0.03977,4.044,0.0,0.0
A64,2019-03-31,-69.7333,-60.9833,0.0,0.0,0.0,0.0,0.0,0.0,0.99975,0.02258,4.166,0.0,0.0
A64,2019-04-01,-69.7333,-60.9833,0.0,0.0,0.0,0.0,0.0,0.0,0.99999,0.00538,4.222,0.0,0.0
A64,2019-04-02,-69.7333,-60.9833,0.0,0.0,0.0,0.0,0.0,0.0,0.99993,-0.01183,4.384,0.0,0.0
A64,2019-04-03,-69.7333,-60.9833,0.0,0.0,0.0,0.0,0.0,0.0,0.99958,-0.02903,4.472,0.0,0.0
A64,2019-04-04,-69.7333,-60.9833,0.0,0.0,0.0,0.0,0.0,0.0,0.99893,-0.04622,4.549,0.0,0.0
A64,2019-04-05,-69.7333,-60.9833,0.0,0.0,0.0,0.0,16.0,11.0,0.99799,-0.06339,4.707,0.0,0.0
A64,2019-04-06,-69.7333,-60.9833,0.0,0.0,0.0,0.0,0.0,0.0,0.99675,-0.08055,4.882,0.0,0.0
A64,2019-04-07,-69.7333,-60.9833,0.0,0.0,0.0,0.0,0.0,0.0,0.99522,-0.09768,4.922,0.0,0.0
A64,2019-04-08,-69.7333,-60.9833,0.0,0.0,0.0,0.0,0.0,0.0,0.99339,-0.11479,4.986,0.0,0.0
A64,2019-04-09,-69.7333,-60.9833,0.0,0.0,0.0,0.0,0.0,0.0,0.99127,-0.13186,5.103,0.0,0.0
A64,2019-04-10,-69.7333,-60.9833,0.0,0.0,0.0,0.0,0.0,0.0,0.98885,-0.14889,5.202,0.0,0.0
A64,2019-04-11,-69.7333,-60.9833,0.0,0.0,0.0,0.0,0.0,0.0,0.98615,-0.16588,5.299,0.0,0.0
A64,2019-04-12,-69.7333,-60.9833,0.0,0.0,0.0,0.0,16.0,11.0,0.98315,-0.18282,5.407,0.0,0.0
A64,2019-04-13,-69.7333,-60.9833,0.0,0.0,0.0,0.0,0.0,0.0,0.97986,-0.1997,5.521,0.0,0.0
A64,2019-04-14,-69.7333,-60.9833,0.0,0.0,0.0,0.0,0.0,0.0,0.97628,-0.21653,5.609,0.0,0.0
A64,2019-04-15,-69.7333,-60.9833,0.0,0.0,0.0,0.0,0.0,0.0,0.97241,-0.23329,5.752,0.0,0.0
A64,2019-04-16,-69.7333,-60.9833,0.0,0.0,0.0,0.0,0.0,0.0,0.96825,-0.24998,5.93,0.0,0.0
A64,2019-04-17,-69.7333,-60.9833,0.0,0.0,0.0,0.0,0.0,0.0,0.96381,-0.2666,6.003,0.0,0.0
A64,2019-04-18,-69.7333,-60.9833,0.0,0.0,0.0,0.0,0.0,0.0,0.95908,-0.28314,6.064,0.0,0.0
A64,2019-04-19,-69.7333,-60.9833,0.0,0.0,0.0,0.0,16.0,11.0,0.95407,-0.29959,6.116,0.0,0.0
A64,2019-04-20,-69.7333,-60.9833,0.0,0.0,0.0,0.0,0.0,0.0,0.94877,-0.31596,6.205,0.0,0.0
A64,2019-04-21,-69.7333,-60.9833,0.0,0.0,0.0,0.0,0.0,0.0,0.9432,-0.33224,6.272,0.0,0.0
A64,2019-04-22,-69.7333,-60.9833,0.0,0.0,0.0,0.0,0.0,0.0,0.93734,-0.34841,6.256,0.0,0.0
A64,2019-04-23,-69.7333,-60.9833,0.0,0.0,0.0,0.0,0.0,0.0,0.93121,-0.36448,6.393,0.0,0.0
A64,2019-04-24,-69.7333,-60.9833,0.0,0.0,0.0,0.0,0.0,0.0,0.9248,-0.38045,6.506,0.0,0.0
A64,2019-04-25,-69.7333,-60.9833,0.0,0.0,0.0,0.0,0.0,0.0,0.91812,-0.3963,6.575,0.0,0.0
A64,2019-04-26,-69.7333,-60.9833,0.0,0.0,0.0,0.0,16.0,11.0,0.91117,-0.41203,6.655,0.0,0.0
A64,2019-04-27,-69.7333,-60.9833,0.0,0.0,0.0,0.0,0.0,0.0,0.90395,-0.42765,6.764,0.0,0.0
A64,2019-04-28,-69.7333,-60.9833,0.0,0.0,0.0,0.0,0.0,0.0,0.89646,-0.44313,6.84,0.0,0.0
A64,2019-04-29,-69.7333,-60.9833,0.0,0.0,0.0,0.0,0.0,0.0,0.8887,-0.45849,6.925,0.0,0.0
A64,2019-04-30,-69.7333,-60.9833,0.0,0.0,0.0,0.0,0.0,0.0,0.88068,-0.47371,7.024,0.0,0.0
A64,2019-05-01,-69.7333,-60.9833,0.0,0.0,0.0,0.0,0.0,0.0,0.8724,-0.48879,7.145,0.0,0.0
A64,2019-05-02,-69.7333,-60.9833,0.0,0.0,0.0,0.0,0.0,0.0,0.86387,-0.50372,7.212,0.0,0.0
A64,2019-05-03,-69.7333,-60.9833,0.0,0.0,0.0,0.0,16.0,11.0,0.85507,-0.51851,7.37,0.0,0.0
A64,2019-05-04,-69.7333,-60.9833,0.0,0.0,0.0,0.0,0.0,0.0,0.84603,-0.53314,7.574,0.0,0.0
A64,2019-05-05,-69.7333,-60.9833,0.0,0.0,0.0,0.0,0.0,0.0,0.83673,-0.54761,7.657,0.0,0.0
A64,2019-05-06,-69.7333,-60.9833,0.0,0.0,0.0,0.0,0.0,0.0,0.82719,-0.56192,7.673,0.0,0.0
A64,2019-05-07,-69.7333,-60.9833,0.0,0.0,0.0,0.0,0.0,0.0,0.8174,-0.57607,7.793,0.0,0.0
A64,2019-05-08,-69.7333,-60.9833,0.0,0.0,0.0,0.0,0.0,0.0,0.80737,-0.59004,7.923,0.0,0.0
A64,2019-05-09,-69.7333,-60.9833,0.0,0.0,0.0,0.0,0.0,0.0,0.7971,-0.60385,8.016,0.0,0.0
A64,2019-05-10,-69.7333,-60.9833,0.0,0.0,0.0,0.0,16.0,11.0,0.7866,-0.61747,8.147,0.0,0.0
A64,2019-05-11,-69.7333,-60.9833,0.0,0.0,0.0,0.0,0.0,0.0,0.77586,-0.63091,8.288,0.0,0.0
A64,2019-05-12,-69.7333,-60.9833,0.0,0.0,0.0,0.0,0.0,0.0,0.76489,-0.64416,8.378,0.0,0.0
A64,2019-05-13,-69.7333,-60.9833,0.0,0.0,0.0,0.0,0.0,0.0,0.7537,-0.65722,8.497,0.0,0.0
A64,2019-05-14,-69.7333,-60.9833,0.0,0.0,0.0,0.0,0.0,0.0,0.74228,-0.67009,8.599,0.0,0.0
A64,2019-05-15,-69.7333,-60.9833,0.0,0.0,0.0,0.0,0.0,0.0,0.73064,-0.68276,8.68,0.0,0.0
A64,2019-05-16,-69.7333,-60.9833,0.0,0.0,0.0,0.0,0.0,0.0,0.71879,-0.69523,8.834,0.0,0.0
A64,2019-05-17,-69.7333,-60.9833,0.0,0.0,0.0,0.0,16.0,11.0,0.70673,-0.70749,8.988,0.0,0.0
A64,2019-05-18,-69.7333,-60.9833,0.0,0.0,0.0,0.0,0.0,0.0,0.69445,-0.71954,9.078,0.0,0.0
A64,2019-05-19,-69.7333,-60.9833,0.0,0.0,0.0,0.0,0.0,0.0,0.68197,-0.73138,9.24,0.0,0.0
A64,2019-05-20,-69.7333,-60.9833,0.0,0.0,0.0,0.0,0.0,0.0,0.66929,-0.743,9.348,0.0,0.0
A64,2019-05-21,-69.7333,-60.9833,0.0,0.0,0.0,0.0,0.0,0.0,0.65641,-0.7544,9.556,0.0,0.0
A64,2019-05-22,-69.7333,-60.9833,0.0,0.0,0.0,0.0,0.0,0.0,0.64334,-0.76558,9.659,0.0,0.0
A64,2019-05-23,-69.7333,-60.9833,0.0,0.0,0.0,0.0,0.0,0.0,0.63007,-0.77654,9.735,0.0,0.0
A64,2019-05-24,-69.7333,-60.9833,0.0,0.0,0.0,0.0,16.0,11.0,0.61662,-0.78726,9.846,0.0,0.0
A64,2019-05-25,-69.7333,-60.9833,0.0,0.0,0.0,0.0,0.0,0.0,0.60299,-0.79775,9.908,0.0,0.0
A64,2019-05-26,-69.7333,-60.9833,0.0,0.0,0.0,0.0,0.0,0.0,0.58918,-0.808,10.013,0.0,0.0
A64,2019-05-27,-69.7333,-60.9833,0.0,0.0,0.0,0.0,0.0,0.0,0.57519,-0.81802,10.105,0.0,0.0
A64,2019-05-28,-69.7333,-60.9833,0.0,0.0,0.0,0.0,0.0,0.0,0.56103,-0.82779,10.1,0.0,0.0
A64,2019-05-29,-69.7333,-60.9833,0.0,0.0,0.0,0.0,0.0,0.0,0.54671,-0.83732,10.252,0.0,0.0
A64,2019-05-30,-69.7333,-60.9833,0.0,0.0,0.0,0.0,0.0,0.0,0.53223,-0.8466,10.362,0.0,0.0
A64,2019-05-31,-69.7333,-60.9833,0.0,0.0,0.0,0.0,16.0,11.0,0.51759,-0.85563,10.45,0.0,0.0
A64,2019-06-01,-69.7333,-60.9833,0.0,0.0,0.0,0.0,0.0,0.0,0.50279,-0.86441,10.533,0.0,0.0
A64,2019-06-02,-69.7333,-60.9833,0.0,0.0,0.0,0.0,0.0,0.0,0.48785,-0.87293,10.674,0.0,0.0
A64,2019-06-03,-69.7333,-60.9833,0.0,0.0,0.0,0.0,0.0,0.0,0.47276,-0.88119,10.732,0.0,0.0
A64,2019-06-04,-69.7333,-60.9833,0.0,0.0,0.0,0.0,0.0,0.0,0.45753,-0.88919,10.901,0.0,0.0
A64,2019-06-05,-69.7333,-60.9833,0.0,0.0,0.0,0.0,0.0,0.0,0.44217,-0.89693,11.101,0.0,0.0
A64,2019-06-06,-69.7333,-60.9833,0.0,0.0,0.0,0.0,0.0,0.0,0.42667,-0.90441,11.232,0.0,0.0
A64,2019-06-07,-69.7333,-60.9833,0.0,0.0,0.0,0.0,16.0,11.0,0.41105,-0.91161,11.346,0.0,0.0
A64,2019-06-08,-69.7333,-60.9833,0.0,0.0,0.0,0.0,0.0,0.0,0.39531,-0.91855,11.47,0.0,0.0
A64,2019-06-09,-69.7333,-60.9833,0.0,0.0,0.0,0.0,0.0,0.0,0.37945,-0.92521,11.559,0.0,0.0
A64,2019-06-10,-69.7333,-60.9833,0.0,0.0,0.0,0.0,0.0,0.0,0.36348,-0.9316,11.646,0.0,0.0
A64,2019-06-11,-69.7333,-60.9833,0.0,0.0,0.0,0.0,0.0,0.0,0.3474,-0.93772,11.751,0.0,0.0
A64,2019-06-12,-69.7333,-60.9833,0.0,0.0,0.0,0.0,0.0,0.0,0.33122,-0.94355,11.885,0.0,0.0
A64,2019-06-13,-69.7333,-60.9833,0.0,0.0,0.0,0.0,0.0,0.0,0.31494,-0.94911,11.986,0.0,0.0
A64,2019-06-14,-69.7333,-60.9833,0.0,0.0,0.0,0.0,16.0,11.0,0.29857,-0.95439,12.006,0.0,0.0
A64,2019-06-15,-69.7333,-60.9833,0.0,0.0,0.0,0.0,0.0,0.0,0.28211,-0.95938,12.082,0.0,0.0
A64,2019-06-16,-69.7333,-60.9833,0.0,0.0,0.0,0.0,0.0,0.0,0.26556,-0.96409,12.157,0.0,0.0
A64,2019-06-17,-69.7333,-60.9833,0.0,0.0,0.0,0.0,0.0,0.0,0.24894,-0.96852,12.244,0.0,0.0
A64,2019-06-18,-69.7333,-60.9833,0.0,0.0,0.0,0.0,0.0,0.0,0.23224,-0.97266,12.4,0.0,0.0
A64,2019-06-19,-69.7333,-60.9833,0.0,0.0,0.0,0.0,0.0,0.0,0.21548,-0.97651,12.6,0.0,0.0
A64,2019-06-20,-69.7333,-60.9833,0.0,0.0,0.0,0.0,0.0,0.0,0.19865,-0.98007,12.764,0.0,0.0
A64,2019-06-21,-69.7333,-60.9833,0.0,0.0,0.0,0.0,16.0,11.0,0.18176,-0.98334,12.913,0.0,0.0
A64,2019-06-22,-69.7333,-60.9833,0.0,0.0,0.0,0.0,0.0,0.0,0.16482,-0.98632,13.024,0.0,0.0
A64,2019-06-23,-69.7333,-60.9833,0.0,0.0,0.0,0.0,0.0,0.0,0.14783,-0.98901,13.164,0.0,0.0
A64,2019-06-24,-69.7333,-60.9833,0.0,0.0,0.0,0.0,0.0,0.0,0.13079,-0.99141,13.245,0.0,0.0
A64,2019-06-25,-69.7333,-60.9833,0.0,0.0,0.0,0.0,0.0,0.0,0.11372,-0.99351,13.441,0.0,0.0
A64,2019-06-26,-69.7333,-60.9833,0.0,0.0,0.0,0.0,0.0,0.0,0.09661,-0.99532,13.6,0.0,0.0
A64,2019-06-27,-69.7333,-60.9833,0.0,0.0,0.0,0.0,0.0,0.0,0.07948,-0.99684,13.663,0.0,0.0
A64,2019-06-28,-69.7333,-60.9833,0.0,0.0,0.0,0.0,16.0,11.0,0.06232,-0.99806,13.705,0.0,0.0
A64,2019-06-29,-69.7333,-60.9833,0.0,0.0,0.0,0.0,0.0,0.0,0.04514,-0.99898,13.816,0.0,0.0
A64,2019-06-30,-69.7333,-60.9833,0.0,0.0,0.0,0.0,0.0,0.0,0.02795,-0.99961,13.893,0.0,0.0
A64,2019-07-01,-69.7333,-60.9833,0.0,0.0,0.0,0.0,0.0,0.0,0.01075,-0.99994,13.942,0.0,0.0
A64,2019-07-02,-69.7333,-60.9833,0.0,0.0,0.0,0.0,0.0,0.0,-0.00645,-0.99998,13.986,0.0,0.0
A64,2019-07-03,-69.7333,-60.9833,0.0,0.0,0.0,0.0,0.0,0.0,-0.02365,-0.99972,14.057,0.0,0.0
A64,2019-07-04,-69.7333,-60.9833,0.0,0.0,0.0,0.0,0.0,0.0,-0.04084,-0.99917,14.165,0.0,0.0
A64,2019-07-05,-69.7333,-60.9833,0.0,0.0,0.0,0.0,16.0,11.0,-0.05803,-0.99832,14.317,0.0,0.0
A64,2019-07-06,-69.7333,-60.9833,0.0,0.0,0.0,0.0,0.0,0.0,-0.07519,-0.99717,14.398,0.0,0.0
A64,2019-07-07,-69.7333,-60.9833,0.0,0.0,0.0,0.0,0.0,0.0,-0.09233,-0.99573,14.446,0.0,0.0
A64,2019-07-08,-69.7333,-60.9833,0.0,0.0,0.0,0.0,0.0,0.0,-0.10945,-0.99399,14.577,0.0,0.0
A64,2019-07-09,-69.7333,-60.9833,0.0,0.0,0.0,0.0,0.0,0.0,-0.12653,-0.99196,14.647,0.0,0.0
A64,2019-07-10,-69.7333,-60.9833,0.0,0.0,0.0,0.0,0.0,0.0,-0.14357,-0.98964,14.772,0.0,0.0
A64,2019-07-11,-69.7333,-60.9833,0.0,0.0,0.0,0.0,0.0,0.0,-0.16057,-0.98702,14.906,0.0,0.0
A64,2019-07-12,-69.7333,-60.9833,0.0,0.0,0.0,0.0,16.0,11.0,-0.17753,-0.98412,15.006,0.0,0.0
A64,2019-07-13,-69.7333,-60.9833,0.0,0.0,0.0,0.0,0.0,0.0,-0.19443,-0.98092,15.04,0.0,0.0
A64,2019-07-14,-69.7333,-60.9833,0.0,0.0,0.0,0.0,0.0,0.0,-0.21128,-0.97743,15.142,0.0,0.0
A64,2019-07-15,-69.7333,-60.9833,0.0,0.0,0.0,0.0,0.0,0.0,-0.22806,-0.97365,15.299,0.0,0.0
A64,2019-07-16,-69.7333,-60.9833,0.0,0.0,0.0,0.0,0.0,0.0,-0.24477,-0.96958,15.416,0.0,0.0
A64,2019-07-17,-69.7333,-60.9833,0.0,0.0,0.0,0.0,0.0,0.0,-0.26141,-0.96523,15.62,0.0,0.0
A64,2019-07-18,-69.7333,-60.9833,0.0,0.0,0.0,0.0,0.0,0.0,-0.27798,-0.96059,15.699,0.0,0.0
A64,2019-07-19,-69.7333,-60.9833,0.0,0.0,0.0,0.0,16.0,11.0,-0.29446,-0.95566,15.663,0.0,0.0
A64,2019-07-20,-69.7333,-60.9833,0.0,0.0,0.0,0.0,0.0,0.0,-0.31086,-0.95046,15.576,0.0,0.0
A64,2019-07-21,-69.7333,-60.9833,0.0,0.0,0.0,0.0,0.0,0.0,-0.32716,-0.94497,15.652,0.0,0.0
A64,2019-07-22,-69.7333,-60.9833,0.0,0.0,0.0,0.0,0.0,0.0,-0.34337,-0.9392,15.803,0.0,0.0
A64,2019-07-23,-69.7333,-60.9833,0.0,0.0,0.0,0.0,0.0,0.0,-0.35947,-0.93316,15.935,0.0,0.0
A64,2019-07-24,-69.7333,-60.9833,0.0,0.0,0.0,0.0,0.0,0.0,-0.37547,-0.92683,16.006,0.0,0.0
A64,2019-07-25,-69.7333,-60.9833,0.0,0.0,0.0,0.0,0.0,0.0,-0.39136,-0.92024,16.172,0.0,0.0
A64,2019-07-26,-69.7333,-60.9833,0.0,0.0,0.0,0.0,16.0,11.0,-0.40713,-0.91337,16.206,0.0,0.0
A64,2019-07-27,-69.7333,-60.9833,0.0,0.0,0.0,0.0,0.0,0.0,-0.42278,-0.90623,16.209,0.0,0.0
A64,2019-07-28,-69.7333,-60.9833,0.0,0.0,0.0,0.0,0.0,0.0,-0.43831,-0.89883,16.327,0.0,0.0
A64,2019-07-29,-69.7333,-60.9833,0.0,0.0,0.0,0.0,0.0,0.0,-0.4537,-0.89115,16.445,0.0,0.0
A64,2019-07-30,-69.7333,-60.9833,0.0,0.0,0.0,0.0,0.0,0.0,-0.46897,-0.88322,16.447,0.0,0.0
A64,2019-07-31,-69.7333,-60.9833,0.0,0.0,0.0,0.0,0.0,0.0,-0.48409,-0.87502,16.491,0.0,0.0
A64,2019-08-01,-69.7333,-60.9833,0.0,0.0,0.0,0.0,0.0,0.0,-0.49907,-0.86656,16.55,0.0,0.0
A64,2019-08-02,-69.7333,-60.9833,0.0,0.0,0.0,0.0,16.0,11.0,-0.5139,-0.85785,16.661,0.0,0.0
A64,2019-08-03,-69.7333,-60.9833,0.0,0.0,0.0,0.0,0.0,0.0,-0.52858,-0.84888,16.734,0.0,0.0
A64,2019-08-04,-69.7333,-60.9833,0.0,0.0,0.0,0.0,0.0,0.0,-0.54311,-0.83966,16.709,0.0,0.0
A64,2019-08-05,-69.7333,-60.9833,0.0,0.0,0.0,0.0,0.0,0.0,-0.55747,-0.8302,16.794,0.0,0.0
A64,2019-08-06,-69.7333,-60.9833,0.0,0.0,0.0,0.0,0.0,0.0,-0.57167,-0.82049,16.989,0.0,0.0
A64,2019-08-07,-69.7333,-60.9833,0.0,0.0,0.0,0.0,0.0,0.0,-0.5857,-0.81053,17.112,0.0,0.0
A64,2019-08-08,-69.7333,-60.9833,0.0,0.0,0.0,0.0,0.0,0.0,-0.59955,-0.80034,17.19,0.0,0.0
A64,2019-08-09,-69.7333,-60.9833,0.0,0.0,0.0,0.0,16.0,11.0,-0.61323,-0.7899,17.209,0.0,0.0
A64,2019-08-10,-69.7333,-60.9833,0.0,0.0,0.0,0.0,0.0,0.0,-0.62673,-0.77924,17.336,0.0,0.0
A64,2019-08-11,-69.7333,-60.9833,0.0,0.0,0.0,0.0,0.0,0.0,-0.64004,-0.76834,17.337,0.0,0.0
A64,2019-08-12,-69.7333,-60.9833,0.0,0.0,0.0,0.0,0.0,0.0,-0.65316,-0.75722,17.406,0.0,0.0
A64,2019-08-13,-69.7333,-60.9833,0.0,0.0,0.0,0.0,0.0,0.0,-0.66609,-0.74587,17.398,0.0,0.0
A64,2019-08-14,-69.7333,-60.9833,0.0,0.0,0.0,0.0,0.0,0.0,-0.67882,-0.7343,17.458,0.0,0.0
A64,2019-08-15,-69.7333,-60.9833,0.0,0.0,0.0,0.0,0.0,0.0,-0.69135,-0.72252,17.495,0.0,0.0
A64,2019-08-16,-69.7333,-60.9833,0.0,0.0,0.0,0.0,16.0,11.0,-0.70368,-0.71052,17.57,0.0,0.0
A64,2019-08-17,-69.7333,-60.9833,0.0,0.0,0.0,0.0,0.0,0.0,-0.7158,-0.69831,17.563,0.0,0.0
A64,2019-08-18,-69.7333,-60.9833,0.0,0.0,0.0,0.0,0.0,0.0,-0.7277,-0.68589,17.622,0.0,0.0
A64,2019-08-19,-69.7333,-60.9833,0.0,0.0,0.0,0.0,0.0,0.0,-0.73939,-0.67327,17.669,0.0,0.0
A64,2019-08-20,-69.7333,-60.9833,0.0,0.0,0.0,0.0,0.0,0.0,-0.75086,-0.66046,17.703,0.0,0.0
A64,2019-08-21,-69.7333,-60.9833,0.0,0.0,0.0,0.0,0.0,0.0,-0.76211,-0.64744,17.7,0.0,0.0
A64,2019-08-22,-69.7333,-60.9833,0.0,0.0,0.0,0.0,0.0,0.0,-0.77314,-0.63424,17.731,0.0,0.0
A64,2019-08-23,-69.7333,-60.9833,0.0,0.0,0.0,0.0,16.0,11.0,-0.78393,-0.62084,17.832,0.0,0.0
A64,2019-08-24,-69.7333,-60.9833,0.0,0.0,0.0,0.0,0.0,0.0,-0.7945,-0.60727,17.902,0.0,0.0
A64,2019-08-25,-69.7333,-60.9833,0.0,0.0,0.0,0.0,0.0,0.0,-0.80483,-0.59351,17.958,0.0,0.0
A64,2019-08-26,-69.7333,-60.9833,0.0,0.0,0.0,0.0,0.0,0.0,-0.81492,-0.57958,17.985,0.0023,-0.0897
A64,2019-08-27,-69.731,-61.073,0.0023,-0.0897,0.1444,274.19,0.0,0.0,-0.82477,-0.56548,18.009,0.0,0.0
A64,2019-08-28,-69.731,-61.073,0.0,0.0,0.0,0.0,0.0,0.0,-0.83437,-0.5512,17.999,0.0,0.0
A64,2019-08-29,-69.731,-61.073,0.0,0.0,0.0,0.0,0.0,0.0,-0.84373,-0.53677,18.018,0.0,0.0
A64,2019-08-30,-69.731,-61.073,0.0,0.0,0.0,0.0,16.0,11.0,-0.85284,-0.52218,18.058,0.0,0.0
A64,2019-08-31,-69.731,-61.073,0.0,0.0,0.0,0.0,0.0,0.0,-0.86169,-0.50743,18.113,0.0,0.0
A64,2019-09-01,-69.731,-61.073,0.0,0.0,0.0,0.0,0.0,0.0,-0.87029,-0.49253,18.186,0.0,0.0
A64,2019-09-02,-69.731,-61.073,0.0,0.0,0.0,0.0,0.0,0.0,-0.87864,-0.47749,18.258,0.0,0.0
A64,2019-09-03,-69.731,-61.073,0.0,0.0,0.0,0.0,0.0,0.0,-0.88672,-0.4623,18.356,0.0,0.0
A64,2019-09-04,-69.731,-61.073,0.0,0.0,0.0,0.0,0.0,0.0,-0.89454,-0.44698,18.381,0.0,0.0
A64,2019-09-05,-69.731,-61.073,0.0,0.0,0.0,0.0,0.0,0.0,-0.9021,-0.43153,18.369,0.0,0.0
A64,2019-09-06,-69.731,-61.073,0.0,0.0,0.0,0.0,16.0,11.0,-0.90939,-0.41595,18.272,0.0,0.0
A64,2019-09-07,-69.731,-61.073,0.0,0.0,0.0,0.0,0.0,0.0,-0.91641,-0.40024,18.274,0.0,0.0
A64,2019-09-08,-69.731,-61.073,0.0,0.0,0.0,0.0,0.0,0.0,-0.92316,-0.38442,18.195,0.0,0.0
A64,2019-09-09,-69.731,-61.073,0.0,0.0,0.0,0.0,0.0,0.0,-0.92963,-0.36848,18.212,0.0,0.0
A64,2019-09-10,-69.731,-61.073,0.0,0.0,0.0,0.0,0.0,0.0,-0.93583,-0.35244,18.23,0.0,0.0
A64,2019-09-11,-69.731,-61.073,0.0,0.0,0.0,0.0,0.0,0.0,-0.94176,-0.33629,18.299,0.0,0.0
A64,2019-09-12,-69.731,-61.073,0.0,0.0,0.0,0.0,0.0,0.0,-0.9474,-0.32004,18.256,0.0,0.0
A64,2019-09-13,-69.731,-61.073,0.0,0.0,0.0,0.0,16.0,11.0,-0.95277,-0.3037,18.311,0.0,0.0
A64,2019-09-14,-69.731,-61.073,0.0,0.0,0.0,0.0,0.0,0.0,-0.95785,-0.28726,18.286,0.0,0.0
A64,2019-09-15,-69.731,-61.073,0.0,0.0,0.0,0.0,0.0,0.0,-0.96265,-0.27074,18.418,0.0,0.0
A64,2019-09-16,-69.731,-61.073,0.0,0.0,0.0,0.0,0.0,0.0,-0.96717,-0.25414,18.432,0.0,0.0
A64,2019-09-17,-69.731,-61.073,0.0,0.0,0.0,0.0,0.0,0.0,-0.9714,-0.23747,18.434,0.0,0.0
A64,2019-09-18,-69.731,-61.073,0.0,0.0,0.0,0.0,0.0,0.0,-0.97534,-0.22072,18.301,0.0,0.0
A64,2019-09-19,-69.731,-61.073,0.0,0.0,0.0,0.0,0.0,0.0,-0.97899,-0.20391,18.199,0.0,0.0
A64,2019-09-20,-69.731,-61.073,0.0,0.0,0.0,0.0,16.0,11.0,-0.98235,-0.18704,18.232,0.0,0.0
A64,2019-09-21,-69.731,-61.073,0.0,0.0,0.0,0.0,0.0,0.0,-0.98542,-0.17012,18.252,0.0,0.0
A64,2019-09-22,-69.731,-61.073,0.0,0.0,0.0,0.0,0.0,0.0,-0.9882,-0.15314,18.345,0.0,0.0
A64,2019-09-23,-69.731,-61.073,0.0,0.0,0.0,0.0,0.0,0.0,-0.99069,-0.13612,18.406,0.0,0.0
A64,2019-09-24,-69.731,-61.073,0.0,0.0,0.0,0.0,0.0,0.0,-0.99289,-0.11906,18.419,0.0,0.0
A64,2019-09-25,-69.731,-61.073,0.0,0.0,0.0,0.0,0.0,0.0,-0.99479,-0.10196,18.444,0.0,0.0
A64,2019-09-26,-69.731,-61.073,0.0,0.0,0.0,0.0,0.0,0.0,-0.9964,-0.08483,18.489,0.0,0.0
A64,2019-09-27,-69.731,-61.073,0.0,0.0,0.0,0.0,16.0,11.0,-0.99771,-0.06768,18.439,0.0,0.0
A64,2019-09-28,-69.731,-61.073,0.0,0.0,0.0,0.0,0.0,0.0,-0.99872,-0.05051,18.416,0.0,0.0
A64,2019-09-29,-69.731,-61.073,0.0,0.0,0.0,0.0,0.0,0.0,-0.99944,-0.03332,18.456,0.0,0.0
A64,2019-09-30,-69.731,-61.073,0.0,0.0,0.0,0.0,0.0,0.0,-0.99987,-0.01613,18.477,0.0,0.0
A64,2019-10-01,-69.731,-61.073,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.00108,18.418,0.0,0.0
A64,2019-10-02,-69.731,-61.073,0.0,0.0,0.0,0.0,0.0,0.0,-0.99983,0.01828,18.368,0.0,0.0
A64,2019-10-03,-69.731,-61.073,0.0,0.0,0.0,0.0,0.0,0.0,-0.99937,0.03547,18.345,0.0,0.0
A64,2019-10-04,-69.731,-61.073,0.0,0.0,0.0,0.0,16.0,11.0,-0.99861,0.05266,18.414,0.0,0.0
A64,2019-10-05,-69.731,-61.073,0.0,0.0,0.0,0.0,0.0,0.0,-0.99756,0.06983,18.43,0.0,0.0
A64,2019-10-06,-69.731,-61.073,0.0,0.0,0.0,0.0,0.0,0.0,-0.99621,0.08698,18.391,0.0,0.0
A64,2019-10-07,-69.731,-61.073,0.0,0.0,0.0,0.0,0.0,0.0,-0.99457,0.1041,18.41,0.0,0.0
A64,2019-10-08,-69.731,-61.073,0.0,0.0,0.0,0.0,0.0,0.0,-0.99263,0.12119,18.329,0.0,0.0
A64,2019-10-09,-69.731,-61.073,0.0,0.0,0.0,0.0,0.0,0.0,-0.9904,0.13825,18.233,0.0,0.0
A64,2019-10-10,-69.731,-61.073,0.0,0.0,0.0,0.0,0.0,0.0,-0.98787,0.15527,18.234,0.0,0.0
A64,2019-10-11,-69.731,-61.073,0.0,0.0,0.0,0.0,0.0,0.0,-0.98506,0.17224,18.225,0.0,0.0
A64,2019-10-12,-69.731,-61.073,0.0,0.0,0.0,0.0,0.0,0.0,-0.98195,0.18916,18.299,0.0,0.0
A64,2019-10-13,-69.731,-61.073,0.0,0.0,0.0,0.0,0.0,0.0,-0.97855,0.20602,18.289,0.0,0.0
A64,2019-10-14,-69.731,-61.073,0.0,0.0,0.0,0.0,0.0,0.0,-0.97486,0.22282,18.233,0.0,0.0
A64,2019-10-15,-69.731,-61.073,0.0,0.0,0.0,0.0,0.0,0.0,-0.97088,0.23956,18.193,0.0,0.0
A64,2019-10-16,-69.731,-61.073,0.0,0.0,0.0,0.0,0.0,0.0,-0.96662,0.25622,18.135,0.0,0.0
